Date,Day Number,Day,Short Month,Calendar Month Number,Calendar Month Label,Calendar Year,Calendar Year Label,Fiscal Month Number,Fiscal Month Label,Fiscal Year,Fiscal Year Label,ISO Week Number
9-Jun-13,9,9,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,23
10-Jun-13,10,10,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,24
11-Jun-13,11,11,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,24
12-Jun-13,12,12,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,24
13-Jun-13,13,13,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,24
14-Jun-13,14,14,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,24
15-Jun-13,15,15,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,24
16-Jun-13,16,16,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,24
17-Jun-13,17,17,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,25
18-Jun-13,18,18,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,25
19-Jun-13,19,19,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,25
20-Jun-13,20,20,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,25
21-Jun-13,21,21,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,25
22-Jun-13,22,22,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,25
23-Jun-13,23,23,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,25
24-Jun-13,24,24,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,26
25-Jun-13,25,25,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,26
26-Jun-13,26,26,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,26
27-Jun-13,27,27,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,26
28-Jun-13,28,28,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,26
29-Jun-13,29,29,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,26
30-Jun-13,30,30,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,26
1-Jul-13,1,1,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,27
2-Jul-13,2,2,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,27
3-Jul-13,3,3,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,27
4-Jul-13,4,4,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,27
5-Jul-13,5,5,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,27
6-Jul-13,6,6,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,27
7-Jul-13,7,7,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,27
8-Jul-13,8,8,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,28
9-Jul-13,9,9,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,28
10-Jul-13,10,10,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,28
11-Jul-13,11,11,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,28
12-Jul-13,12,12,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,28
13-Jul-13,13,13,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,28
14-Jul-13,14,14,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,28
15-Jul-13,15,15,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,29
16-Jul-13,16,16,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,29
17-Jul-13,17,17,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,29
18-Jul-13,18,18,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,29
19-Jul-13,19,19,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,29
20-Jul-13,20,20,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,29
21-Jul-13,21,21,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,29
22-Jul-13,22,22,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
23-Jul-13,23,23,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
24-Jul-13,24,24,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
25-Jul-13,25,25,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
26-Jul-13,26,26,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
27-Jul-13,27,27,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
28-Jul-13,28,28,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
29-Jul-13,29,29,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,31
30-Jul-13,30,30,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,31
31-Jul-13,31,31,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,31
1-Aug-13,1,1,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,31
2-Aug-13,2,2,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,31
3-Aug-13,3,3,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,31
4-Aug-13,4,4,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,31
5-Aug-13,5,5,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,32
6-Aug-13,6,6,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,32
7-Aug-13,7,7,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,32
8-Aug-13,8,8,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,32
9-Aug-13,9,9,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,32
10-Aug-13,10,10,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,32
11-Aug-13,11,11,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,32
12-Aug-13,12,12,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,33
13-Aug-13,13,13,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,33
14-Aug-13,14,14,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,33
15-Aug-13,15,15,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,33
16-Aug-13,16,16,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,33
17-Aug-13,17,17,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,33
18-Aug-13,18,18,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,33
19-Aug-13,19,19,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
20-Aug-13,20,20,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
21-Aug-13,21,21,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
22-Aug-13,22,22,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
23-Aug-13,23,23,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
24-Aug-13,24,24,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
25-Aug-13,25,25,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
26-Aug-13,26,26,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
27-Aug-13,27,27,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
28-Aug-13,28,28,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
29-Aug-13,29,29,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
30-Aug-13,30,30,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
31-Aug-13,31,31,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
1-Sep-13,1,1,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,35
2-Sep-13,2,2,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,36
3-Sep-13,3,3,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,36
4-Sep-13,4,4,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,36
5-Sep-13,5,5,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,36
6-Sep-13,6,6,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,36
7-Sep-13,7,7,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,36
8-Sep-13,8,8,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,36
9-Sep-13,9,9,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,37
10-Sep-13,10,10,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,37
11-Sep-13,11,11,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,37
12-Sep-13,12,12,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,37
13-Sep-13,13,13,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,37
14-Sep-13,14,14,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,37
15-Sep-13,15,15,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,37
16-Sep-13,16,16,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
17-Sep-13,17,17,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
18-Sep-13,18,18,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
19-Sep-13,19,19,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
20-Sep-13,20,20,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
21-Sep-13,21,21,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
22-Sep-13,22,22,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
23-Sep-13,23,23,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
24-Sep-13,24,24,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
25-Sep-13,25,25,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
26-Sep-13,26,26,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
27-Sep-13,27,27,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
28-Sep-13,28,28,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
29-Sep-13,29,29,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
30-Sep-13,30,30,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,40
1-Oct-13,1,1,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,40
2-Oct-13,2,2,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,40
3-Oct-13,3,3,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,40
4-Oct-13,4,4,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,40
5-Oct-13,5,5,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,40
6-Oct-13,6,6,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,40
7-Oct-13,7,7,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,41
8-Oct-13,8,8,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,41
9-Oct-13,9,9,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,41
10-Oct-13,10,10,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,41
11-Oct-13,11,11,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,41
12-Oct-13,12,12,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,41
13-Oct-13,13,13,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,41
14-Oct-13,14,14,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
15-Oct-13,15,15,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
16-Oct-13,16,16,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
17-Oct-13,17,17,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
18-Oct-13,18,18,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
19-Oct-13,19,19,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
20-Oct-13,20,20,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
21-Oct-13,21,21,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
22-Oct-13,22,22,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
23-Oct-13,23,23,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
24-Oct-13,24,24,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
25-Oct-13,25,25,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
26-Oct-13,26,26,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
27-Oct-13,27,27,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
28-Oct-13,28,28,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,44
29-Oct-13,29,29,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,44
30-Oct-13,30,30,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,44
31-Oct-13,31,31,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,44
1-Nov-16,1,1,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
2-Nov-16,2,2,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
3-Nov-16,3,3,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
4-Nov-16,4,4,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
5-Nov-16,5,5,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
6-Nov-16,6,6,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
7-Nov-16,7,7,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
8-Nov-16,8,8,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
9-Nov-16,9,9,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
10-Nov-16,10,10,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
11-Nov-16,11,11,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
12-Nov-16,12,12,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
13-Nov-16,13,13,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
14-Nov-16,14,14,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
15-Nov-16,15,15,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
16-Nov-16,16,16,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
17-Nov-16,17,17,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
18-Nov-16,18,18,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
19-Nov-16,19,19,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
20-Nov-16,20,20,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
21-Nov-16,21,21,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
22-Nov-16,22,22,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
23-Nov-16,23,23,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
24-Nov-16,24,24,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
25-Nov-16,25,25,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
26-Nov-16,26,26,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
27-Nov-16,27,27,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
28-Nov-16,28,28,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,48
29-Nov-16,29,29,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,48
30-Nov-16,30,30,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,48
1-Dec-16,1,1,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,48
2-Dec-16,2,2,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,48
3-Dec-16,3,3,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,48
4-Dec-16,4,4,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,48
5-Dec-16,5,5,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
6-Dec-16,6,6,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
7-Dec-16,7,7,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
8-Dec-16,8,8,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
9-Dec-16,9,9,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
10-Dec-16,10,10,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
11-Dec-16,11,11,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
12-Dec-16,12,12,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
13-Dec-16,13,13,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
14-Dec-16,14,14,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
15-Dec-16,15,15,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
16-Dec-16,16,16,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
17-Dec-16,17,17,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
18-Dec-16,18,18,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
19-Dec-16,19,19,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
20-Dec-16,20,20,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
21-Dec-16,21,21,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
22-Dec-16,22,22,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
23-Dec-16,23,23,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
24-Dec-16,24,24,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
25-Dec-16,25,25,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
26-Dec-16,26,26,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
27-Dec-16,27,27,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
28-Dec-16,28,28,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
29-Dec-16,29,29,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
30-Dec-16,30,30,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
31-Dec-16,31,31,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
